desi,dir,oper,veh,tst,tsi,spd,hdg,lat,long,acc,dl,odo,drst,oday,jrn,line,start,loc,stop,route,occu,event,tst_collected
88,1,22,1365,2025-05-18T13:05:38.255Z,1747573538,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:38.177803
88,2,22,1366,2025-05-18T13:05:38.251Z,1747573538,0.01,,60.173687,25.02197,-0.02,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:38.285773
88,1,22,1365,2025-05-18T13:05:39.255Z,1747573539,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:39.221120
88,2,22,1366,2025-05-18T13:05:39.250Z,1747573539,0.02,,60.173687,25.021969,0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:39.292684
88,1,22,1365,2025-05-18T13:05:40.255Z,1747573540,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:40.302202
88,2,22,1366,2025-05-18T13:05:40.250Z,1747573540,0.02,,60.173687,25.021969,0.0,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:40.303644
88,1,22,1365,2025-05-18T13:05:41.255Z,1747573541,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:41.224240
88,2,22,1366,2025-05-18T13:05:41.250Z,1747573541,0.01,,60.173687,25.021969,-0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:41.278731
88,1,22,1365,2025-05-18T13:05:42.255Z,1747573542,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:42.452823
88,2,22,1366,2025-05-18T13:05:42.250Z,1747573542,0.02,,60.173687,25.021968,0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:42.454917
88,1,22,1365,2025-05-18T13:05:43.255Z,1747573543,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:43.177796
88,2,22,1366,2025-05-18T13:05:43.251Z,1747573543,0.01,,60.173687,25.021968,-0.02,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:43.279729
88,1,22,1365,2025-05-18T13:05:44.255Z,1747573544,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:44.296469
88,2,22,1366,2025-05-18T13:05:44.250Z,1747573544,0.01,,60.173687,25.021968,-0.0,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:44.300515
88,1,22,1365,2025-05-18T13:05:45.256Z,1747573545,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:45.525225
88,2,22,1366,2025-05-18T13:05:45.251Z,1747573545,0.01,,60.173687,25.021967,-0.0,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:45.526744
88,1,22,1365,2025-05-18T13:05:46.256Z,1747573546,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:46.191672
88,2,22,1366,2025-05-18T13:05:46.250Z,1747573546,0.02,,60.173687,25.021967,0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:46.305479
88,1,22,1365,2025-05-18T13:05:47.256Z,1747573547,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:47.219891
88,2,22,1366,2025-05-18T13:05:47.250Z,1747573547,0.03,,60.173687,25.021966,0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:47.301618
88,1,22,1365,2025-05-18T13:05:48.256Z,1747573548,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:48.275066
88,2,22,1366,2025-05-18T13:05:48.250Z,1747573548,0.0,,60.173687,25.021965,-0.02,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:48.299356
88,1,22,1365,2025-05-18T13:05:49.255Z,1747573549,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:49.212388
88,2,22,1366,2025-05-18T13:05:49.250Z,1747573549,0.02,,60.173688,25.021965,0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:49.288516
88,1,22,1365,2025-05-18T13:05:50.255Z,1747573550,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:50.194816
88,2,22,1366,2025-05-18T13:05:50.250Z,1747573550,0.01,,60.173688,25.021964,-0.0,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:50.280650
88,1,22,1365,2025-05-18T13:05:51.255Z,1747573551,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:51.191430
88,2,22,1366,2025-05-18T13:05:51.250Z,1747573551,0.02,,60.173688,25.021964,0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:51.274641
88,1,22,1365,2025-05-18T13:05:52.255Z,1747573552,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:52.284879
88,2,22,1366,2025-05-18T13:05:52.250Z,1747573552,0.02,,60.173688,25.021963,-0.0,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:52.300827
88,1,22,1365,2025-05-18T13:05:53.255Z,1747573553,0.0,116,60.193174,25.035277,0.0,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:53.221037
88,2,22,1366,2025-05-18T13:05:53.250Z,1747573553,0.0,,60.173688,25.021963,-0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:53.279629
88,1,22,1365,2025-05-18T13:05:54.256Z,1747573554,0.1,116,60.193173,25.035279,0.1,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:54.332127
88,2,22,1366,2025-05-18T13:05:54.250Z,1747573554,0.01,,60.173689,25.021963,0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:54.333700
88,1,22,1365,2025-05-18T13:05:55.255Z,1747573555,1.12,116,60.193171,25.035287,1.01,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:55.479827
88,2,22,1366,2025-05-18T13:05:55.251Z,1747573555,0.01,,60.17369,25.021963,-0.01,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:55.482007
88,1,22,1365,2025-05-18T13:05:56.256Z,1747573556,2.15,117,60.193164,25.035313,1.03,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:56.220902
88,2,22,1366,2025-05-18T13:05:56.250Z,1747573556,0.01,,60.17369,25.021963,-0.0,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:56.275286
88,1,22,1365,2025-05-18T13:05:57.255Z,1747573557,3.21,117,60.193152,25.035357,1.06,-60,483,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:57.198091
88,2,22,1366,2025-05-18T13:05:57.250Z,1747573557,0.01,,60.173691,25.021963,0.0,59,0,1,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:57.286681
88,1,22,1365,2025-05-18T13:05:58.255Z,1747573558,4.27,117,60.193137,25.035418,1.07,-60,488,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:58.195750
88,2,22,1366,2025-05-18T13:05:58.250Z,1747573558,0.02,,60.173691,25.021962,0.01,59,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:58.300946
88,1,22,1365,2025-05-18T13:05:59.255Z,1747573559,5.26,118,60.193115,25.035497,0.98,-60,493,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:05:59.220583
88,2,22,1366,2025-05-18T13:05:59.251Z,1747573559,0.02,,60.173692,25.021962,0.0,59,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:05:59.275562
88,1,22,1365,2025-05-18T13:06:00.255Z,1747573560,6.08,118,60.19309,25.03559,0.82,-60,498,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:06:00.270754
88,2,22,1366,2025-05-18T13:06:00.250Z,1747573560,0.01,,60.173692,25.021963,-0.0,59,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:00.300342
88,1,22,1365,2025-05-18T13:06:01.257Z,1747573561,6.77,118,60.193063,25.035695,0.69,-120,503,0,2025-05-18,298,123,16:03,GPS,1434112,1088,0,VP,2025-05-18T16:06:01.499376
88,2,22,1366,2025-05-18T13:06:01.250Z,1747573561,0.01,,60.173692,25.021963,-0.0,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:01.501154
88,1,22,1365,2025-05-18T13:06:02.255Z,1747573562,7.34,118,60.193032,25.035811,0.57,-121,513,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:02.220386
88,2,22,1366,2025-05-18T13:06:02.250Z,1747573562,0.01,,60.173692,25.021964,0.0,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:02.277389
88,1,22,1365,2025-05-18T13:06:03.256Z,1747573563,7.89,118,60.193,25.035934,0.55,-121,518,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:03.342096
88,2,22,1366,2025-05-18T13:06:03.250Z,1747573563,0.02,,60.173692,25.021965,0.01,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:03.343547
88,1,22,1365,2025-05-18T13:06:04.255Z,1747573564,8.35,117,60.192966,25.036065,0.46,-121,528,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:04.220860
88,2,22,1366,2025-05-18T13:06:04.250Z,1747573564,0.01,,60.173692,25.021966,-0.01,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:04.270853
88,1,22,1365,2025-05-18T13:06:05.255Z,1747573565,8.61,117,60.192931,25.036202,0.26,-121,533,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:05.492705
88,2,22,1366,2025-05-18T13:06:05.252Z,1747573565,0.01,,60.173692,25.021966,-0.0,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:05.494741
88,1,22,1365,2025-05-18T13:06:06.255Z,1747573566,8.76,117,60.192895,25.036342,0.15,-121,553,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:06.244235
88,2,22,1366,2025-05-18T13:06:06.250Z,1747573566,0.02,,60.173692,25.021966,0.01,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:06.302541
88,1,22,1365,2025-05-18T13:06:07.255Z,1747573567,8.86,117,60.192859,25.036485,0.1,-121,563,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:07.335728
88,2,22,1366,2025-05-18T13:06:07.250Z,1747573567,0.19,,60.173691,25.021964,0.17,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:07.337331
88,1,22,1365,2025-05-18T13:06:08.255Z,1747573568,8.96,117,60.192824,25.036629,0.1,-121,568,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:08.219709
88,2,22,1366,2025-05-18T13:06:08.250Z,1747573568,1.2,220,60.173686,25.021956,1.01,0,0,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:08.300753
88,1,22,1365,2025-05-18T13:06:09.255Z,1747573569,9.07,116,60.192787,25.036775,0.11,-121,578,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:09.181269
88,2,22,1366,2025-05-18T13:06:09.252Z,1747573569,2.27,220,60.173674,25.021936,1.07,0,4,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:09.283024
88,1,22,1365,2025-05-18T13:06:10.255Z,1747573570,9.17,116,60.192751,25.036922,0.1,-121,588,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:10.182307
88,2,22,1366,2025-05-18T13:06:10.250Z,1747573570,2.96,212,60.173655,25.021908,0.69,0,4,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:10.299836
88,1,22,1365,2025-05-18T13:06:11.255Z,1747573571,9.01,116,60.192714,25.03707,-0.16,-121,598,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:11.181559
88,2,22,1366,2025-05-18T13:06:11.250Z,1747573571,3.15,212,60.173632,25.021878,0.18,0,9,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:11.274965
88,1,22,1365,2025-05-18T13:06:12.255Z,1747573572,8.73,117,60.192678,25.037212,-0.27,-121,603,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:12.220220
88,2,22,1366,2025-05-18T13:06:12.251Z,1747573572,3.15,212,60.173632,25.021878,0.18,0,9,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:12.300902
88,1,22,1365,2025-05-18T13:06:13.255Z,1747573573,8.75,117,60.192643,25.037353,0.01,-121,614,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:13.190400
88,2,22,1366,2025-05-18T13:06:13.250Z,1747573573,3.14,204,60.173607,25.021851,-0.01,0,14,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:13.264473
88,1,22,1365,2025-05-18T13:06:14.255Z,1747573574,8.67,117,60.192607,25.037494,-0.08,-121,624,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:14.181719
88,2,22,1366,2025-05-18T13:06:14.250Z,1747573574,3.3,188,60.173579,25.021835,0.17,0,19,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:14.300620
88,1,22,1365,2025-05-18T13:06:15.256Z,1747573575,8.38,117,60.192573,25.037631,-0.29,-121,629,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:15.231464
88,2,22,1366,2025-05-18T13:06:15.250Z,1747573575,3.05,158,60.173524,25.021846,-0.28,0,19,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:15.421464
88,1,22,1365,2025-05-18T13:06:16.256Z,1747573576,8.1,116,60.19254,25.037764,-0.28,-121,639,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:16.191799
88,2,22,1366,2025-05-18T13:06:16.250Z,1747573576,2.82,143,60.173501,25.021872,-0.23,0,24,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:16.299275
88,1,22,1365,2025-05-18T13:06:17.256Z,1747573577,7.79,117,60.192508,25.037893,-0.31,-121,649,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:17.184898
88,2,22,1366,2025-05-18T13:06:17.250Z,1747573577,2.52,133,60.173483,25.021903,-0.31,0,29,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:17.534755
88,1,22,1365,2025-05-18T13:06:18.255Z,1747573578,7.48,117,60.192477,25.038016,-0.31,-121,654,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:18.184246
88,2,22,1366,2025-05-18T13:06:18.291Z,1747573578,2.38,123,60.17347,25.021937,-0.14,0,29,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:18.341184
88,1,22,1365,2025-05-18T13:06:19.256Z,1747573579,7.11,117,60.192448,25.038133,-0.37,-121,659,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:19.229691
88,2,22,1366,2025-05-18T13:06:19.250Z,1747573579,2.49,122,60.173458,25.021974,0.11,0,29,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:20.087250
88,1,22,1365,2025-05-18T13:06:20.255Z,1747573580,6.61,117,60.192419,25.038243,-0.49,-121,669,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:20.185421
88,2,22,1366,2025-05-18T13:06:20.250Z,1747573580,3.2,130,60.173443,25.022015,0.71,0,34,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:20.261479
88,1,22,1365,2025-05-18T13:06:21.259Z,1747573581,6.14,117,60.192393,25.038345,-0.47,-121,674,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:21.209483
88,2,22,1366,2025-05-18T13:06:21.250Z,1747573581,3.86,138,60.17342,25.02206,0.66,0,39,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:21.258433
88,1,22,1365,2025-05-18T13:06:22.256Z,1747573582,5.46,118,60.192368,25.038437,-0.68,-121,679,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:22.185776
88,2,22,1366,2025-05-18T13:06:22.250Z,1747573582,4.7,145,60.17339,25.022108,0.84,0,39,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:22.263197
88,1,22,1365,2025-05-18T13:06:23.256Z,1747573583,4.74,118,60.192347,25.038518,-0.72,-121,684,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:23.311328
88,2,22,1366,2025-05-18T13:06:23.250Z,1747573583,5.43,143,60.173353,25.02216,0.73,0,44,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:23.313461
88,1,22,1365,2025-05-18T13:06:24.255Z,1747573584,3.9,118,60.192329,25.038587,-0.84,-121,689,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:24.232429
88,2,22,1366,2025-05-18T13:06:24.251Z,1747573584,6.01,136,60.173313,25.022227,0.58,0,49,0,2025-05-18,875,123,16:06,GPS,1494167,1088,0,VP,2025-05-18T16:06:24.271536
88,1,22,1365,2025-05-18T13:06:25.256Z,1747573585,3.31,118,60.192314,25.038644,-0.59,-121,689,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:25.417043
88,2,22,1366,2025-05-18T13:06:25.250Z,1747573585,6.67,131,60.173274,25.022309,0.66,-25,59,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:25.419392
88,1,22,1365,2025-05-18T13:06:26.255Z,1747573586,2.85,118,60.192301,25.038693,-0.46,-121,694,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:26.383428
88,2,22,1366,2025-05-18T13:06:26.250Z,1747573586,7.36,129,60.173234,25.022406,0.68,-25,64,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:26.385097
88,1,22,1365,2025-05-18T13:06:27.255Z,1747573587,2.37,118,60.19229,25.038735,-0.48,-121,694,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:27.304008
88,2,22,1366,2025-05-18T13:06:27.250Z,1747573587,8.03,128,60.173191,25.022514,0.67,-25,69,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:27.305904
88,1,22,1365,2025-05-18T13:06:28.256Z,1747573588,1.86,118,60.192281,25.038769,-0.52,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:28.185147
88,2,22,1366,2025-05-18T13:06:28.251Z,1747573588,8.2,128,60.173147,25.02263,0.17,-25,79,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:28.275161
88,1,22,1365,2025-05-18T13:06:29.255Z,1747573589,1.33,118,60.192275,25.038794,-0.52,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:29.180940
88,2,22,1366,2025-05-18T13:06:29.250Z,1747573589,8.17,128,60.173102,25.022746,-0.03,-25,89,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:29.261341
88,1,22,1365,2025-05-18T13:06:30.256Z,1747573590,0.83,118,60.19227,25.038811,-0.51,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:30.376240
88,2,22,1366,2025-05-18T13:06:30.250Z,1747573590,8.33,130,60.173056,25.022862,0.15,-25,94,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:30.377557
88,1,22,1365,2025-05-18T13:06:31.256Z,1747573591,0.37,118,60.192267,25.03882,-0.46,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:31.190912
88,2,22,1366,2025-05-18T13:06:31.250Z,1747573591,8.46,129,60.173008,25.022978,0.13,-25,104,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:31.300294
88,1,22,1365,2025-05-18T13:06:32.255Z,1747573592,0.12,118,60.192267,25.038823,-0.25,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:32.219440
88,2,22,1366,2025-05-18T13:06:32.250Z,1747573592,8.21,128,60.172962,25.023096,-0.25,-25,113,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:32.269067
88,1,22,1365,2025-05-18T13:06:33.255Z,1747573593,0.04,118,60.192266,25.038825,-0.08,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:33.449088
88,2,22,1366,2025-05-18T13:06:33.251Z,1747573593,8.0,127,60.172918,25.023212,-0.2,-25,118,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:33.451392
88,1,22,1365,2025-05-18T13:06:34.255Z,1747573594,0.04,118,60.192266,25.038825,-0.01,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:34.181637
88,2,22,1366,2025-05-18T13:06:34.250Z,1747573594,7.89,131,60.172874,25.023324,-0.11,-25,128,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:34.257364
88,1,22,1365,2025-05-18T13:06:35.255Z,1747573595,1.17,118,60.192263,25.038834,1.13,-121,699,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:35.290747
88,2,22,1366,2025-05-18T13:06:35.250Z,1747573595,7.59,132,60.172828,25.023429,-0.3,-25,138,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:35.292683
88,1,22,1365,2025-05-18T13:06:36.255Z,1747573596,2.39,118,60.192255,25.038862,1.23,-121,704,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:36.212909
88,2,22,1366,2025-05-18T13:06:36.251Z,1747573596,7.6,139,60.17278,25.023526,0.0,-25,143,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:36.262558
88,1,22,1365,2025-05-18T13:06:37.255Z,1747573597,3.76,118,60.192242,25.038911,1.36,-121,709,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:37.441077
88,2,22,1366,2025-05-18T13:06:37.250Z,1747573597,7.57,147,60.172725,25.023608,-0.03,-25,153,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:37.442615
88,1,22,1365,2025-05-18T13:06:38.256Z,1747573598,5.1,118,60.192223,25.038984,1.35,-121,714,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:38.189189
88,2,22,1366,2025-05-18T13:06:38.250Z,1747573598,7.81,155,60.172665,25.023675,0.24,-25,158,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:38.263089
88,1,22,1365,2025-05-18T13:06:39.255Z,1747573599,6.11,120,60.192197,25.039072,1.01,-121,719,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:39.276487
88,2,22,1366,2025-05-18T13:06:39.250Z,1747573599,7.72,164,60.1726,25.023725,-0.09,-25,163,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:39.283724
88,1,22,1365,2025-05-18T13:06:40.256Z,1747573600,6.91,122,60.192166,25.039173,0.79,-121,724,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:40.185180
88,2,22,1366,2025-05-18T13:06:40.250Z,1747573600,7.82,172,60.172533,25.023754,0.1,-25,173,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:40.257746
88,1,22,1365,2025-05-18T13:06:41.256Z,1747573601,7.51,126,60.192128,25.039281,0.6,-121,734,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:41.435961
88,2,22,1366,2025-05-18T13:06:41.251Z,1747573601,7.88,177,60.172463,25.023768,0.06,-25,183,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:41.438127
88,1,22,1365,2025-05-18T13:06:42.255Z,1747573602,7.86,130,60.192084,25.039389,0.35,-121,744,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:42.188922
88,2,22,1366,2025-05-18T13:06:42.250Z,1747573602,8.04,184,60.172391,25.023766,0.17,-25,188,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:42.257289
88,1,22,1365,2025-05-18T13:06:43.256Z,1747573603,8.03,135,60.192035,25.039494,0.16,-121,749,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:43.278464
88,2,22,1366,2025-05-18T13:06:43.250Z,1747573603,8.2,189,60.172319,25.023749,0.16,-25,198,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:43.280067
88,1,22,1365,2025-05-18T13:06:44.255Z,1747573604,7.81,141,60.191979,25.039588,-0.21,-121,759,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:06:44.199784
88,2,22,1366,2025-05-18T13:06:44.250Z,1747573604,8.31,192,60.172246,25.023721,0.11,-25,203,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:06:44.259872
